date_cases,college,cases,Party,State,Masks Required?,Initial Mask Requirement Date
2020-10-22,Temple University,604.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Thiel College,31.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Thomas Jefferson University,124.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Pennsylvania,499.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Pittsburgh,358.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Pittsburgh Johnstown,17.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Pittsburgh at Bradford,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Pittsburgh at Greensburg,4.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Scranton,512.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of Valley Forge,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,University of the Sciences,14.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Ursinus College,19.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Villanova University,235.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Washington & Jefferson College,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Waynesburg University,8.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,West Chester University,97.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Westminster College,12.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Widener University,30.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Wilkes University,37.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Wilson College,,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,York College of Pennsylvania,35.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Colegio Universitario de San Juan,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,Conservatory of Music of Puerto Rico,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,Escuela de Artes Plasticas y Diseno de Puerto Rico,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Aguadilla,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Arecibo,0.0,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Bayamon,0.0,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Carolina,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Cayey,3.0,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Humacao,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Mayaguez,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Ponce,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Rio Piedras,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,University of Puerto Rico at Utuado,,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,"University of Puerto Rico, Medical Sciences",,Republican,Puerto Rico,Entire State,4/10/2020
2020-10-22,Brown University,27.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Bryant University,29.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Johnson & Wales University,47.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Providence College,252.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Rhode Island College,21.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Rhode Island School of Design,8.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Roger Williams University,38.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Salve Regina University,3.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,University of Rhode Island,396.0,Democratic,Rhode Island,Entire State,4/20/2020
2020-10-22,Anderson University,38.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Benedict College,6.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Bob Jones University,14.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Charleston Southern University,23.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Claflin University,2.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Clemson University,4082.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Coastal Carolina University,324.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Coker University,12.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,College of Charleston,432.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Converse College,5.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Erskine College,,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Francis Marion University,49.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Furman University,90.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Greenville Technical College,202.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Lander University,122.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Limestone College,16.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Medical University of South Carolina,249.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Newberry College,23.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,North Greenville University,103.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Presbyterian College,83.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,South Carolina State University,10.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Southern Wesleyan University,6.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,The Citadel,128.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,University of South Carolina,2562.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,University of South Carolina Aiken,18.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,University of South Carolina Beaufort,55.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,University of South Carolina Upstate,67.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Winthrop University,37.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Wofford College,85.0,Republican,South Carolina,Entire State (Most Indoor Public Places),
2020-10-22,Augustana University,160.0,Republican,South Dakota,No,
2020-10-22,Black Hills State University,28.0,Republican,South Dakota,No,
2020-10-22,Dakota State University,9.0,Republican,South Dakota,No,
2020-10-22,Mount Marty College,21.0,Republican,South Dakota,No,
2020-10-22,Northern State University,45.0,Republican,South Dakota,No,
2020-10-22,Oglala Lakota College,0.0,Republican,South Dakota,No,
2020-10-22,Sinte Gleska University,,Republican,South Dakota,No,
2020-10-22,South Dakota School of Mines and Technology,41.0,Republican,South Dakota,No,
2020-10-22,South Dakota State University,91.0,Republican,South Dakota,No,
2020-10-22,University of Sioux Falls,31.0,Republican,South Dakota,No,
2020-10-22,University of South Dakota,246.0,Republican,South Dakota,No,
2020-10-22,Austin Peay State University,168.0,Republican,Tennessee,Parts of State,
2020-10-22,Belmont University,64.0,Republican,Tennessee,Parts of State,
2020-10-22,Bethel University,111.0,Republican,Tennessee,Parts of State,
2020-10-22,Carson-Newman University,167.0,Republican,Tennessee,Parts of State,
2020-10-22,Chattanooga State Community College,65.0,Republican,Tennessee,Parts of State,
2020-10-22,Christian Brothers University,41.0,Republican,Tennessee,Parts of State,
2020-10-22,Cleveland State Community College,45.0,Republican,Tennessee,Parts of State,
2020-10-22,Columbia State Community College,50.0,Republican,Tennessee,Parts of State,
2020-10-22,Cumberland University,96.0,Republican,Tennessee,Parts of State,
2020-10-22,Dyersburg State Community College,40.0,Republican,Tennessee,Parts of State,
2020-10-22,East Tennessee State University,272.0,Republican,Tennessee,Parts of State,
2020-10-22,Jackson State Community College,51.0,Republican,Tennessee,Parts of State,
2020-10-22,King University,38.0,Republican,Tennessee,Parts of State,
2020-10-22,Lane College,,Republican,Tennessee,Parts of State,
2020-10-22,LeMoyne-Owen College,,Republican,Tennessee,Parts of State,
2020-10-22,Lee University,,Republican,Tennessee,Parts of State,
2020-10-22,Lincoln Memorial University,87.0,Republican,Tennessee,Parts of State,
2020-10-22,Lipscomb University,108.0,Republican,Tennessee,Parts of State,
2020-10-22,Maryville College,,Republican,Tennessee,Parts of State,
2020-10-22,Middle Tennessee State University,277.0,Republican,Tennessee,Parts of State,
2020-10-22,Milligan University,34.0,Republican,Tennessee,Parts of State,
2020-10-22,Motlow State Community College,33.0,Republican,Tennessee,Parts of State,
2020-10-22,Nashville State Community College,43.0,Republican,Tennessee,Parts of State,
2020-10-22,Northeast State Community College,56.0,Republican,Tennessee,Parts of State,
2020-10-22,Pellissippi State Community College,25.0,Republican,Tennessee,Parts of State,
2020-10-22,Rhodes College,7.0,Republican,Tennessee,Parts of State,
2020-10-22,Roane State Community College,57.0,Republican,Tennessee,Parts of State,
2020-10-22,Southern Adventist University,24.0,Republican,Tennessee,Parts of State,
2020-10-22,Southwest Tennessee Community College,76.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Athens,9.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Covington,12.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Crossville,21.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Crump,19.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Dickson,32.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Elizabethton,3.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Harriman,11.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Hartsville,3.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Hohenwald,0.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Jacksboro,4.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Jackson,10.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Knoxville,10.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Livingston,28.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-McKenzie,6.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-McMinnville,6.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Memphis,4.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Morristown,26.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Murfreesboro,26.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Nashville,19.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Newbern,17.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Oneida/Huntsville,5.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Paris,8.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Pulaski,6.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Ripley,16.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Shelbyville,4.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee College of Applied Technology-Whiteville,15.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee State University,41.0,Republican,Tennessee,Parts of State,
2020-10-22,Tennessee Technological University,516.0,Republican,Tennessee,Parts of State,
2020-10-22,The University of the South,33.0,Republican,Tennessee,Parts of State,
2020-10-22,Trevecca Nazarene University,9.0,Republican,Tennessee,Parts of State,
2020-10-22,Tusculum University,5.0,Republican,Tennessee,Parts of State,
2020-10-22,Union University,62.0,Republican,Tennessee,Parts of State,
2020-10-22,University of Memphis,308.0,Republican,Tennessee,Parts of State,
2020-10-22,University of Tennessee Health Science Center,178.0,Republican,Tennessee,Parts of State,
2020-10-22,University of Tennessee at Chattanooga,583.0,Republican,Tennessee,Parts of State,
2020-10-22,University of Tennessee at Martin,324.0,Republican,Tennessee,Parts of State,
2020-10-22,"University of Tennessee, Knoxville",1674.0,Republican,Tennessee,Parts of State,
2020-10-22,Vanderbilt University,340.0,Republican,Tennessee,Parts of State,
2020-10-22,Volunteer State Community College,84.0,Republican,Tennessee,Parts of State,
2020-10-22,Walters State Community College,28.0,Republican,Tennessee,Parts of State,
2020-10-22,Abilene Christian University,264.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Angelo State University,151.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Austin College,85.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Austin Community College District,17.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Baylor University,1150.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Blinn College,158.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Brazosport College,1.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Collin College McKinney,6.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Concordia University Texas,6.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Dallas Baptist University,46.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,East Texas Baptist University,1.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Galveston College,3.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Grayson College,26.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Hardin-Simmons University,16.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Hill College,15.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Houston Baptist University,2.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Howard Payne University,,Republican,Texas,Entire State,7/3/2020
2020-10-22,Lamar University,200.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Laredo College,,Republican,Texas,Entire State,7/3/2020
2020-10-22,LeTourneau University,47.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Lubbock Christian University,25.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,McLennan Community College,113.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,McMurry University,37.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Midland College,19.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Midwestern State University,94.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Odessa College,46.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Prairie View A&M University,305.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Rice University,131.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Saint Edward's University,15.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Sam Houston State University,513.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Schreiner University,4.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,South Texas College,154.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Southern Methodist University,710.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Southwestern University,30.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,St. Mary's University,28.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Stephen F. Austin State University,410.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Sul Ross State University,100.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Tarleton State University,301.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M International University,83.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University,1851.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-Central Texas,12.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-Commerce,212.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-Corpus Christi,129.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-Kingsville,100.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-San Antonio,56.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas A&M University-Texarkana,27.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Christian University,1219.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas College,1.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Lutheran University,16.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Southern University,26.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas State University,757.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Tech University,2020.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Tech University Health Sciences Center,330.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Tech University Health Sciences Center El Paso,117.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Wesleyan University,42.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Texas Woman’s University,41.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Trinity University,15.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Tyler Junior College,127.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Dallas,19.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Houston,306.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Houston-Clear Lake,50.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Houston-Downtown,16.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Houston-Victoria,31.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Mary Hardin at Baylor,136.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of North Texas,373.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of North Texas Health Science Center,39.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of North Texas at Dallas,16.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of St. Thomas,0.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Health Science Center at Houston,286.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Health Science Center at San Antonio,242.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Health Science Center at Tyler,28.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas MD Anderson Cancer Center,11.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Medical Branch at Galveston,52.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Permian Basin,32.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Rio Grande Valley,134.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas Southwestern Medical Center,354.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at Arlington,149.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at Austin,1396.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at Dallas,67.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at El Paso,497.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at San Antonio,31.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of Texas at Tyler,140.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,University of the Incarnate Word,52.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Wayland Baptist University,51.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,West Texas A&M University,215.0,Republican,Texas,Entire State,7/3/2020
2020-10-22,Brigham Young University,2106.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Dixie State University,145.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Salt Lake Community College,186.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Snow College,13.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Southern Utah University,52.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,University of Utah,972.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Utah State University,828.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Utah Valley University,452.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Weber State University,150.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Westminster College,22.0,Republican,Utah,"Masks strongly recommended, provides masks for free",
2020-10-22,Bennington College,3.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Castleton University,2.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Champlain College,5.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Landmark College,3.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Middlebury College,4.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Northern Vermont University-Johnson,0.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Northern Vermont University-Lyndon,0.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Norwich University,6.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Saint Michael's College,1.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,University of Vermont,17.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Vermont Technical College,1.0,Republican,Vermont,Entire State,8/1/2020
2020-10-22,Averett University,51.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Bluefield College,70.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Bridgewater College,41.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Christopher Newport University,76.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Danville Community College,7.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Eastern Mennonite University,19.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Eastern Virginia Medical School,43.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Emory & Henry College,14.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Ferrum College,43.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,George Mason University,98.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Hampden-Sydney College,91.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Hampton University,9.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Hollins University,3.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,James Madison University,1591.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Liberty University,622.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Longwood University,104.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Mary Baldwin University,7.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Marymount University,23.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Norfolk State University,18.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Old Dominion University,142.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Radford University,489.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Randolph College,1.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Randolph-Macon College,36.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Roanoke College,69.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Shenandoah University,31.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Southern Virginia University,2.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Sweet Briar College,9.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,University of Lynchburg,122.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,University of Mary Washington,20.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,University of Richmond,25.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,University of Virginia,1043.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,University of Virginia's College at Wise,15.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Commonwealth University,330.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Highlands Community College,4.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Military Institute,108.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia State University,4.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Tech,1310.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Union University,6.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Virginia Wesleyan University,20.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Washington and Lee University,77.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,William & Mary,17.0,Democratic,Virginia,Entire State,5/29/2020
2020-10-22,Bellevue College,0.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Bellingham Technical College,0.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Cascadia College,0.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Central Washington University,129.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Centralia College,6.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Clark College,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Clover Park Technical College,7.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Columbia Basin College,7.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Eastern Washington University,178.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Edmonds College,9.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Everett Community College,6.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Evergreen State College,0.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Gonzaga University,99.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Grays Harbor College,2.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Green River College,3.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Highline College,2.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Lake Washington Institute of Technology,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Lower Columbia College,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,North Seattle College,2.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Northwest Indian College,2.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Olympic College,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Pacific Lutheran University,6.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Peninsula College,0.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Pierce College Fort Steilacoom,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Renton Technical College,3.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Saint Martin's University,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Seattle Central College,3.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Seattle Pacific University,6.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Seattle University,28.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Skagit Valley College,1.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,South Seattle College,2.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Spokane Community College,17.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Spokane Falls Community College,6.0,Democratic,Washington,Entire State,6/26/2020
2020-10-22,Tacoma Community College,1.0,Democratic,Washington,Entire State,6/26/2020
